text,label
"Janurary 6, 2015 
Stop posting rumors about the rapper or his label",0
Why the hell did you fucking write that?! I can vandalize Wikipedia whenever I want!,1
"English in this article? 

Is it just me or is English really pretty bad in this article?",0
"hello sir yunshi,
sorry,i dont know sitush account used by multiple persons.please sir,for mutharaiyar articles i gave lot of reliable sources..please undo previous day deletion...",0
"Summaries 

Sorry bout that... I'll try to remember better. Mahalo.   Psst... love the smiley>",0
Hi Robert..hv asked the author to give a proper copyright permission..in the format as required by wikipedia. Will get it in a couple of days and send it across to the relevant authorities...Ravi,0
"(UTC)

 I think these are some very good questions, and until they are addressed by a professional, the article needs to be in dispute. Are there 60 species, or 61? Could there only be 59? These are questions of significance.   18:43, 14 November 2008",0
"""

 Not done: It currently reads """"at least 5.5 million"""", and in the section on The Holocaust, it reads """"5.5 to six million"""", with references. I'm not sure what the issue is.  (talk - contribs) """,0
My policy on not English articles if no one else has already tagged them: delete on sight - A1 no context will do - I cannot identify the articles subject! and then leave a message for the author such as this one - short but sufficient. — RHaworth,0
You blocked me before I even made a second offense.,0
"I have added some information on Melina's run in other wrestling promotions, I still need to add some more about her run in OVW, feel free to edit the information",0
Google search predominantly shows the mixed martial arts over the football player.,0
"""
No it wasn't scrapped. Alicia's version remains as the original and 50 Cent's version is just a sample of it. Also, her version charted in the US and received plenty of coverage enough to have its own separate article. Regards. —21 """,0
"Conflict of interest? 

Your one-and-only, quite large edit to Exhilway strongly suggests a conflict of interest to me. If so, please disclose this conflict of interest on your user page. Additional information can be found here.",0
""":::::::Understood. And just wondering, why is this section called RfA? I am far from having enough experience to become an admin, nor do I have any wish to become one currently. Triple M 

""",0
because you blocked me,0
"No problem, the other thing is that when I read medical pages, I start to think I have the same symptoms - I wonder of other people are like that.",0
"""

 Person of interest 

little did he know that """"Person of interest"""" its a TV show
mystery solved
72.185.61.209  """,0
it would be good to know who is funding this,0
"Moral Defense, you slimy toad you.",1
"You did not even know what HE wrote on the deletion log for Barbados–France relations, got to it, and you will see that HE has cursed. And now you are taking me (a victim) to a hostile situation!",0
What is your deal? Making apparently random reverts?,0
It is merely a decorative indicator and should be on its own line to appear properly.,0
"Hey now, please assume good faith. His middle name is indeed Lorraine (if you go to Madison Square Garden it's on the plaque that's dedicated to him), and I could have sworn when I read the article it corroborated that. I was mistaken on the latter.",0
You're biased. I made it a point since I signed up here that none of you exist.,1
"Yeah, they're both puff-pieces written with obvious COI.  One puff article is better than 2.   The Dissident Aggressor",0
Hi good to see you deleting stuff on the speedy deletion backlog! Have you rescued anything?,0
"""
 In that case, I'm truly sorry. I obviously interpreted it wrongly. Cheers,  """,0
appearance of Mizrahi Jews,0
"Hello Mr. Gordon. I didn't feel like waiting until 2009 or one yar later to appeal. I would like to sincerely apologize, and I want to know if you are willing to accept these conditions. I don't want to be viewed as a threat, as I am quite nearby.  t",0
He is director of the Tate. Done.,0
"What I was referring to is The Goon Show. The Pink Oboe was the main ne'er do well spy character in one of the shows. My old decrepit mind won't allow me to remember which one, but it will come back to me eventually.",0
"If the LAW is a single use weapon, isn't this a disadvtage as compared to the original Bazooka (granted it does not leave a smoke trail and has no recoil).",0
"""

 Some baklava for you! 

  Thanks for your copyedit of The Long, Hot Summermuch appreciated!     """,0
"Wow J Delanoy, you must really love Brit Hume and hate science!!!!!",0
"Link: Age of Mythology Heaven 

Added link to Age of Mythology heaven.  It has loads more info than can ever be described on one wiki page.  Also, is a place to go for support for the game, as developers have abandoned it.",0
"Considering the legal issues surrounding ROMs, it would be a bad idea..  I'm not sure which one, but i'm fairly sure that posting the ROM would violate some Wikipedia rule..",0
"False Friends of the Slavist 

I recommend you talk with Miloš Rančić about this. He studies slavistic.",0
"""

 A barnstar for you! 
  The Barnstar of Diligence of stalking people  I just had a chance to see what you've done to the high-speed trading, and keeping i one sided to the finacial industry. greak work stalker bo   """,0
"""

My harrassment of you? How ironic…   05:12, September 6, 2005 (UTC)""",0
"""
I've decided to start a good Wikipedia account, so I can show you that I can do good to Wikipedia. Please accept my apology above, and I will create no more """"WackyWizzlepenis"""" articles.  """,0
"December 2008 (UTC)

Well said, I had exactly the same from him for no good reason   22:37, 19",0
".

If you believe I've made this block in error you can request an unblock review from another administrator using the  template (instructions at the link)",0
"Architectural Influences 

I have read somewhere (alas forgotten source) that the oval office was influenced by a room in the now Italian Ambassadorial residence in Lucan, Ireland. Does anybody know if this is true?",0
"Receive Old Articles  

Hi, Would we still be able to receive his old articles posted in the past, and the one that was just posted yesterday? We were wondering if we could receive and retain those records for review. Thank you for your time.",0
Fartsalot56 says f**k you motherclucker!!,1
The answer to that question has finally been found; Justin Timberlake is one of the artists that does that song; Gap Band nephew Snoop Dogg interpolates lyrics from Early in the Morning in the 2005 song Signs.,0
"You must have the lowest IQ of anyone on wikipedia, I can't converse with a fool like you",1
Is this username appropriate?,0
"""
 """"I am working on this page for school."""" Wikipedia is not a free host. Put it on one of your own websites or one of these wikis. — RHaworth  """,0
"Klaus... 

Chris loves you. I tried the 'adm' and 'aks' and a random mexican answered the phone... goddammit, i'm gonna send flowers. don't freak out. 68.0.119.139",0
"""
Good lord.  Could this discussion pissably [sic] stop any lower?  Get a grip folks, try to remember we're writing an encyclopedia, not seeing who can piss the furthest.  talk """,0
"well, change it then.",0
"I'm not sure his being banned from an ID message board is all that relevant, (Shock! horror! Hal Fisher comes out in defense of CML!) but it is relevant to his arbcom case that others think he is a net kook too.",0
", 9 June 2009 (UTC)
They could be bluffing, or this could be a Joe Job.  Unless there is technical evidence connecting a functionary to sock puppets, I don't think there's much to go on.  Talk 22:59",0
"""
I really didn't expect it to """"fly."""" Thanks for the affirmation.  """,0
"Also, I can't seem to find you're second and third references.",0
"Barek, why are you abu$ing the deletion function? 

You ju$t deleted a bunch of edit$ and page-move log$ that do not meet the criteria for deletion. I $uggest you rever$e your deletion$, or you will be de-$y$opped.",0
